Run Name (clean name) (1),Tech||Outputs Group Detailed (electricity supply) (1),State,Year,Value,Unit
Low Demand,Coal,west virginia,2045,6.102,gigawatt
Low Demand,Coal,west virginia,2050,0.04,gigawatt
Low Demand,Coal,wisconsin,2021,4.127,gigawatt
Low Demand,Coal,wisconsin,2025,2.842,gigawatt
Low Demand,Coal,wisconsin,2030,2.537,gigawatt
Low Demand,Coal,wisconsin,2035,2.143,gigawatt
Low Demand,Coal,wisconsin,2040,1.766,gigawatt
Low Demand,Coal,wisconsin,2045,1.514,gigawatt
Low Demand,Coal,wisconsin,2050,0.035,gigawatt
Low Demand,Coal,wyoming,2021,5.851,gigawatt
Low Demand,Coal,wyoming,2025,3.922,gigawatt
Low Demand,Coal,wyoming,2030,2.235,gigawatt
Low Demand,Coal,wyoming,2035,2.237,gigawatt
Low Demand,Coal,wyoming,2040,0.623,gigawatt
Low Demand,Coal,wyoming,2045,0.623,gigawatt
Low Demand,Coal,wyoming,2050,0.066,gigawatt
Low Demand,Nuclear,alabama,2021,4.477,gigawatt
Low Demand,Nuclear,alabama,2025,4.927,gigawatt
Low Demand,Nuclear,alabama,2030,4.927,gigawatt
Low Demand,Nuclear,alabama,2035,4.938,gigawatt
Low Demand,Nuclear,alabama,2040,4.944,gigawatt
Low Demand,Nuclear,alabama,2045,4.953,gigawatt
Low Demand,Nuclear,alabama,2050,4.986,gigawatt
Low Demand,Nuclear,arizona,2021,3.798,gigawatt
Low Demand,Nuclear,arizona,2025,3.798,gigawatt
Low Demand,Nuclear,arizona,2030,3.798,gigawatt
Low Demand,Nuclear,arizona,2035,3.813,gigawatt
Low Demand,Nuclear,arizona,2040,3.821,gigawatt
Low Demand,Nuclear,arizona,2045,3.835,gigawatt
Low Demand,Nuclear,arizona,2050,3.861,gigawatt
Low Demand,Nuclear,arkansas,2021,1.613,gigawatt
Low Demand,Nuclear,arkansas,2025,1.613,gigawatt
Low Demand,Nuclear,arkansas,2030,1.613,gigawatt
Low Demand,Nuclear,arkansas,2035,1.625,gigawatt
Low Demand,Nuclear,arkansas,2040,1.631,gigawatt
Low Demand,Nuclear,arkansas,2045,1.642,gigawatt
Low Demand,Nuclear,arkansas,2050,1.651,gigawatt
Low Demand,Nuclear,california,2021,2.24,gigawatt
Low Demand,Nuclear,california,2025,1.118,gigawatt
Low Demand,Nuclear,california,2030,0,gigawatt
Low Demand,Nuclear,california,2035,0,gigawatt
Low Demand,Nuclear,california,2040,0,gigawatt
Low Demand,Nuclear,california,2045,0,gigawatt
Low Demand,Nuclear,california,2050,0,gigawatt
Low Demand,Nuclear,connecticut,2021,2.097,gigawatt
Low Demand,Nuclear,connecticut,2025,2.097,gigawatt
Low Demand,Nuclear,connecticut,2030,2.097,gigawatt
Low Demand,Nuclear,connecticut,2035,2.097,gigawatt
Low Demand,Nuclear,connecticut,2040,2.097,gigawatt
Low Demand,Nuclear,connecticut,2045,2.097,gigawatt
Low Demand,Nuclear,connecticut,2050,2.097,gigawatt
Low Demand,Nuclear,florida,2021,3.803,gigawatt
Low Demand,Nuclear,florida,2025,3.822,gigawatt
Low Demand,Nuclear,florida,2030,3.822,gigawatt
Low Demand,Nuclear,florida,2035,3.845,gigawatt
Low Demand,Nuclear,florida,2040,3.858,gigawatt
Low Demand,Nuclear,florida,2045,3.912,gigawatt
Low Demand,Nuclear,florida,2050,4.042,gigawatt
Low Demand,Nuclear,georgia,2021,4.48,gigawatt
Low Demand,Nuclear,georgia,2025,5.097,gigawatt
Low Demand,Nuclear,georgia,2030,5.097,gigawatt
Low Demand,Nuclear,georgia,2035,5.108,gigawatt
Low Demand,Nuclear,georgia,2040,5.114,gigawatt
Low Demand,Nuclear,georgia,2045,5.123,gigawatt
Low Demand,Nuclear,georgia,2050,5.161,gigawatt
Low Demand,Nuclear,illinois,2021,12.186,gigawatt
Low Demand,Nuclear,illinois,2025,12.186,gigawatt
Low Demand,Nuclear,illinois,2030,12.186,gigawatt
Low Demand,Nuclear,illinois,2035,12.208,gigawatt
Low Demand,Nuclear,illinois,2040,12.22,gigawatt
Low Demand,Nuclear,illinois,2045,12.247,gigawatt
Low Demand,Nuclear,illinois,2050,11.375,gigawatt
Low Demand,Nuclear,kansas,2021,0.875,gigawatt
Low Demand,Nuclear,kansas,2025,0.875,gigawatt
Low Demand,Nuclear,kansas,2030,0.875,gigawatt
Low Demand,Nuclear,kansas,2035,0.885,gigawatt
Low Demand,Nuclear,kansas,2040,0.89,gigawatt
Low Demand,Nuclear,kansas,2045,0.898,gigawatt
Low Demand,Nuclear,kansas,2050,0.907,gigawatt
Low Demand,Nuclear,louisiana,2021,1.966,gigawatt
Low Demand,Nuclear,louisiana,2025,1.966,gigawatt
Low Demand,Nuclear,louisiana,2030,1.966,gigawatt
Low Demand,Nuclear,louisiana,2035,1.979,gigawatt
Low Demand,Nuclear,louisiana,2040,1.986,gigawatt
Low Demand,Nuclear,louisiana,2045,1.998,gigawatt
Low Demand,Nuclear,louisiana,2050,2.008,gigawatt
Low Demand,Nuclear,maryland,2021,1.852,gigawatt
Low Demand,Nuclear,maryland,2025,1.852,gigawatt
Low Demand,Nuclear,maryland,2030,1.852,gigawatt
Low Demand,Nuclear,maryland,2035,1.856,gigawatt
Low Demand,Nuclear,maryland,2040,1.857,gigawatt
Low Demand,Nuclear,maryland,2045,1.861,gigawatt
Low Demand,Nuclear,maryland,2050,1.867,gigawatt
Low Demand,Nuclear,michigan,2021,2.298,gigawatt
Low Demand,Nuclear,michigan,2025,1.529,gigawatt
Low Demand,Nuclear,michigan,2030,1.529,gigawatt
Low Demand,Nuclear,michigan,2035,1.547,gigawatt
Low Demand,Nuclear,michigan,2040,1.557,gigawatt
Low Demand,Nuclear,michigan,2045,1.572,gigawatt
Low Demand,Nuclear,michigan,2050,1.627,gigawatt
Low Demand,Nuclear,minnesota,2021,1.638,gigawatt
Low Demand,Nuclear,minnesota,2025,1.638,gigawatt
Low Demand,Nuclear,minnesota,2030,1.638,gigawatt
Low Demand,Nuclear,minnesota,2035,1.649,gigawatt
Low Demand,Nuclear,minnesota,2040,1.655,gigawatt
Low Demand,Nuclear,minnesota,2045,1.667,gigawatt
Low Demand,Nuclear,minnesota,2050,1.364,gigawatt
Low Demand,Nuclear,mississippi,2021,1.409,gigawatt
Low Demand,Nuclear,mississippi,2025,1.472,gigawatt
Low Demand,Nuclear,mississippi,2030,1.472,gigawatt
Low Demand,Nuclear,mississippi,2035,1.476,gigawatt
Low Demand,Nuclear,mississippi,2040,1.478,gigawatt
Low Demand,Nuclear,mississippi,2045,1.481,gigawatt
Low Demand,Nuclear,mississippi,2050,1.489,gigawatt
Low Demand,Nuclear,missouri,2021,0.994,gigawatt
Low Demand,Nuclear,missouri,2025,0.994,gigawatt
Low Demand,Nuclear,missouri,2030,0.994,gigawatt
Low Demand,Nuclear,missouri,2035,1.001,gigawatt
Low Demand,Nuclear,missouri,2040,1.004,gigawatt
Low Demand,Nuclear,missouri,2045,1.012,gigawatt
Low Demand,Nuclear,missouri,2050,1.019,gigawatt
Low Demand,Nuclear,nebraska,2021,0.691,gigawatt
Low Demand,Nuclear,nebraska,2025,0.691,gigawatt
Low Demand,Nuclear,nebraska,2030,0.691,gigawatt
Low Demand,Nuclear,nebraska,2035,0.719,gigawatt
Low Demand,Nuclear,nebraska,2040,0.733,gigawatt
Low Demand,Nuclear,nebraska,2045,0.749,gigawatt
Low Demand,Nuclear,nebraska,2050,0.768,gigawatt
Low Demand,Nuclear,new hampshire,2021,1.248,gigawatt
Low Demand,Nuclear,new hampshire,2025,1.248,gigawatt
Low Demand,Nuclear,new hampshire,2030,1.248,gigawatt
Low Demand,Nuclear,new hampshire,2035,1.248,gigawatt
Low Demand,Nuclear,new hampshire,2040,1.248,gigawatt
Low Demand,Nuclear,new hampshire,2045,1.248,gigawatt
Low Demand,Nuclear,new hampshire,2050,1.248,gigawatt
Low Demand,Nuclear,new jersey,2021,3.724,gigawatt
Low Demand,Nuclear,new jersey,2025,3.724,gigawatt
Low Demand,Nuclear,new jersey,2030,3.724,gigawatt
Low Demand,Nuclear,new jersey,2035,3.73,gigawatt
Low Demand,Nuclear,new jersey,2040,3.732,gigawatt
Low Demand,Nuclear,new jersey,2045,3.739,gigawatt
Low Demand,Nuclear,new jersey,2050,3.746,gigawatt
Low Demand,Nuclear,new york,2021,3.204,gigawatt
Low Demand,Nuclear,new york,2025,3.204,gigawatt
Low Demand,Nuclear,new york,2030,3.204,gigawatt
Low Demand,Nuclear,new york,2035,3.221,gigawatt
Low Demand,Nuclear,new york,2040,3.23,gigawatt
Low Demand,Nuclear,new york,2045,3.269,gigawatt
Low Demand,Nuclear,new york,2050,2.074,gigawatt
Low Demand,Nuclear,north carolina,2021,5.377,gigawatt
Low Demand,Nuclear,north carolina,2025,5.377,gigawatt
Low Demand,Nuclear,north carolina,2030,5.377,gigawatt
Low Demand,Nuclear,north carolina,2035,5.387,gigawatt
Low Demand,Nuclear,north carolina,2040,5.394,gigawatt
Low Demand,Nuclear,north carolina,2045,5.398,gigawatt
Low Demand,Nuclear,north carolina,2050,5.424,gigawatt
Low Demand,Nuclear,ohio,2021,2.492,gigawatt
Low Demand,Nuclear,ohio,2025,2.492,gigawatt
Low Demand,Nuclear,ohio,2030,2.492,gigawatt
Low Demand,Nuclear,ohio,2035,2.499,gigawatt
Low Demand,Nuclear,ohio,2040,2.503,gigawatt
Low Demand,Nuclear,ohio,2045,2.508,gigawatt
Low Demand,Nuclear,ohio,2050,2.526,gigawatt
Low Demand,Nuclear,pennsylvania,2021,10.017,gigawatt
Low Demand,Nuclear,pennsylvania,2025,10.017,gigawatt
Low Demand,Nuclear,pennsylvania,2030,10.017,gigawatt
Low Demand,Nuclear,pennsylvania,2035,10.035,gigawatt
Low Demand,Nuclear,pennsylvania,2040,10.045,gigawatt
Low Demand,Nuclear,pennsylvania,2045,10.065,gigawatt
Low Demand,Nuclear,pennsylvania,2050,10.098,gigawatt
Low Demand,Nuclear,south carolina,2021,6.829,gigawatt
Low Demand,Nuclear,south carolina,2025,6.829,gigawatt
Low Demand,Nuclear,south carolina,2030,6.829,gigawatt
Low Demand,Nuclear,south carolina,2035,6.841,gigawatt
Low Demand,Nuclear,south carolina,2040,6.849,gigawatt
Low Demand,Nuclear,south carolina,2045,6.853,gigawatt
Low Demand,Nuclear,south carolina,2050,6.884,gigawatt
Low Demand,Nuclear,tennessee,2021,6.047,gigawatt
Low Demand,Nuclear,tennessee,2025,6.047,gigawatt
Low Demand,Nuclear,tennessee,2030,6.047,gigawatt
Low Demand,Nuclear,tennessee,2035,6.061,gigawatt
Low Demand,Nuclear,tennessee,2040,6.069,gigawatt
Low Demand,Nuclear,tennessee,2045,6.081,gigawatt
Low Demand,Nuclear,tennessee,2050,6.109,gigawatt
Low Demand,Nuclear,texas,2021,5.266,gigawatt
Low Demand,Nuclear,texas,2025,5.266,gigawatt
Low Demand,Nuclear,texas,2030,5.266,gigawatt
Low Demand,Nuclear,texas,2035,5.287,gigawatt
Low Demand,Nuclear,texas,2040,5.299,gigawatt
Low Demand,Nuclear,texas,2045,5.318,gigawatt
Low Demand,Nuclear,texas,2050,5.347,gigawatt
Low Demand,Nuclear,virginia,2021,3.69,gigawatt
Low Demand,Nuclear,virginia,2025,3.69,gigawatt
Low Demand,Nuclear,virginia,2030,3.69,gigawatt
Low Demand,Nuclear,virginia,2035,3.708,gigawatt
Low Demand,Nuclear,virginia,2040,3.717,gigawatt
Low Demand,Nuclear,virginia,2045,3.729,gigawatt
Low Demand,Nuclear,virginia,2050,3.762,gigawatt
Low Demand,Nuclear,washington,2021,1.151,gigawatt
Low Demand,Nuclear,washington,2025,1.151,gigawatt
Low Demand,Nuclear,washington,2030,1.151,gigawatt
Low Demand,Nuclear,washington,2035,1.167,gigawatt
Low Demand,Nuclear,washington,2040,1.18,gigawatt
Low Demand,Nuclear,washington,2045,1.191,gigawatt
Low Demand,Nuclear,washington,2050,1.212,gigawatt
Low Demand,Nuclear,wisconsin,2021,1.186,gigawatt
Low Demand,Nuclear,wisconsin,2025,1.186,gigawatt
Low Demand,Nuclear,wisconsin,2030,1.186,gigawatt
Low Demand,Nuclear,wisconsin,2035,1.194,gigawatt
Low Demand,Nuclear,wisconsin,2040,1.197,gigawatt
Low Demand,Nuclear,wisconsin,2045,1.205,gigawatt
Low Demand,Nuclear,wisconsin,2050,0.974,gigawatt
Low Demand,Hydro,alabama,2021,3.319,gigawatt
Low Demand,Hydro,alabama,2025,3.321,gigawatt
Low Demand,Hydro,alabama,2030,3.329,gigawatt
Low Demand,Hydro,alabama,2035,3.522,gigawatt
Low Demand,Hydro,alabama,2040,3.542,gigawatt
Low Demand,Hydro,alabama,2045,3.544,gigawatt
Low Demand,Hydro,alabama,2050,3.548,gigawatt
Low Demand,Hydro,alaska,2021,0.412,gigawatt
Low Demand,Hydro,alaska,2025,0.412,gigawatt
Low Demand,Hydro,alaska,2030,0.413,gigawatt
Low Demand,Hydro,alaska,2035,0.413,gigawatt
Low Demand,Hydro,alaska,2040,0.414,gigawatt
Low Demand,Hydro,alaska,2045,0.414,gigawatt
Low Demand,Hydro,alaska,2050,0.415,gigawatt
Low Demand,Hydro,arizona,2021,2.708,gigawatt
Low Demand,Hydro,arizona,2025,2.666,gigawatt
Low Demand,Hydro,arizona,2030,2.666,gigawatt
Low Demand,Hydro,arizona,2035,2.711,gigawatt
Low Demand,Hydro,arizona,2040,2.723,gigawatt
Low Demand,Hydro,arizona,2045,2.727,gigawatt
Low Demand,Hydro,arizona,2050,2.73,gigawatt
Low Demand,Hydro,arkansas,2021,1.449,gigawatt
Low Demand,Hydro,arkansas,2025,1.45,gigawatt
Low Demand,Hydro,arkansas,2030,1.459,gigawatt
Low Demand,Hydro,arkansas,2035,1.502,gigawatt
Low Demand,Hydro,arkansas,2040,1.521,gigawatt
Low Demand,Hydro,arkansas,2045,1.531,gigawatt
Low Demand,Hydro,arkansas,2050,1.532,gigawatt
Low Demand,Hydro,california,2021,10.1,gigawatt
Low Demand,Hydro,california,2025,10.106,gigawatt
Low Demand,Hydro,california,2030,10.264,gigawatt
Low Demand,Hydro,california,2035,11.075,gigawatt
Low Demand,Hydro,california,2040,11.125,gigawatt
Low Demand,Hydro,california,2045,11.138,gigawatt
Low Demand,Hydro,california,2050,11.143,gigawatt
Low Demand,Hydro,colorado,2021,0.664,gigawatt
Low Demand,Hydro,colorado,2025,0.665,gigawatt
Low Demand,Hydro,colorado,2030,0.669,gigawatt
Low Demand,Hydro,colorado,2035,0.695,gigawatt
Low Demand,Hydro,colorado,2040,0.704,gigawatt
Low Demand,Hydro,colorado,2045,0.705,gigawatt
Low Demand,Hydro,colorado,2050,0.706,gigawatt
Low Demand,Hydro,connecticut,2021,0.694,gigawatt
Low Demand,Hydro,connecticut,2025,0.985,gigawatt
Low Demand,Hydro,connecticut,2030,0.994,gigawatt
Low Demand,Hydro,connecticut,2035,1.06,gigawatt
Low Demand,Hydro,connecticut,2040,1.066,gigawatt
Low Demand,Hydro,connecticut,2045,1.067,gigawatt
Low Demand,Hydro,connecticut,2050,1.067,gigawatt
Low Demand,Hydro,delaware,2030,0,gigawatt
Low Demand,Hydro,delaware,2035,0,gigawatt
Low Demand,Hydro,delaware,2040,0,gigawatt
Low Demand,Hydro,delaware,2045,0,gigawatt
Low Demand,Hydro,delaware,2050,0,gigawatt
Low Demand,Hydro,district of columbia,2030,0,gigawatt
Low Demand,Hydro,district of columbia,2035,0,gigawatt
Low Demand,Hydro,district of columbia,2040,0,gigawatt
Low Demand,Hydro,district of columbia,2045,0,gigawatt
Low Demand,Hydro,district of columbia,2050,0,gigawatt
Low Demand,Hydro,florida,2021,0.048,gigawatt
Low Demand,Hydro,florida,2025,0.048,gigawatt
Low Demand,Hydro,florida,2030,0.05,gigawatt
Low Demand,Hydro,florida,2035,0.079,gigawatt
Low Demand,Hydro,florida,2040,0.088,gigawatt
Low Demand,Hydro,florida,2045,0.088,gigawatt
Low Demand,Hydro,florida,2050,0.089,gigawatt
Low Demand,Hydro,georgia,2021,1.673,gigawatt
Low Demand,Hydro,georgia,2025,1.674,gigawatt
Low Demand,Hydro,georgia,2030,1.675,gigawatt
Low Demand,Hydro,georgia,2035,1.699,gigawatt
Low Demand,Hydro,georgia,2040,1.702,gigawatt
Low Demand,Hydro,georgia,2045,1.703,gigawatt
Low Demand,Hydro,georgia,2050,1.704,gigawatt
Low Demand,Hydro,hawaii,2021,0.01,gigawatt
Low Demand,Hydro,hawaii,2025,0.01,gigawatt
Low Demand,Hydro,hawaii,2030,0.01,gigawatt
Low Demand,Hydro,hawaii,2035,0.01,gigawatt
Low Demand,Hydro,hawaii,2040,0.011,gigawatt
Low Demand,Hydro,hawaii,2045,0.011,gigawatt
Low Demand,Hydro,hawaii,2050,0.011,gigawatt
Low Demand,Hydro,idaho,2021,2.574,gigawatt
Low Demand,Hydro,idaho,2025,2.576,gigawatt
Low Demand,Hydro,idaho,2030,2.588,gigawatt
Low Demand,Hydro,idaho,2035,2.594,gigawatt
Low Demand,Hydro,idaho,2040,2.598,gigawatt
Low Demand,Hydro,idaho,2045,2.6,gigawatt
Low Demand,Hydro,idaho,2050,2.601,gigawatt
Low Demand,Hydro,illinois,2021,0.006,gigawatt
Low Demand,Hydro,illinois,2025,0.006,gigawatt
Low Demand,Hydro,illinois,2030,0.013,gigawatt
Low Demand,Hydro,illinois,2035,0.052,gigawatt
Low Demand,Hydro,illinois,2040,0.062,gigawatt
Low Demand,Hydro,illinois,2045,0.071,gigawatt
Low Demand,Hydro,illinois,2050,0.071,gigawatt
Low Demand,Hydro,indiana,2021,0.052,gigawatt
Low Demand,Hydro,indiana,2025,0.052,gigawatt
Low Demand,Hydro,indiana,2030,0.054,gigawatt
Low Demand,Hydro,indiana,2035,0.064,gigawatt
Low Demand,Hydro,indiana,2040,0.066,gigawatt
Low Demand,Hydro,indiana,2045,0.068,gigawatt
Low Demand,Hydro,indiana,2050,0.068,gigawatt
Low Demand,Hydro,iowa,2021,0.201,gigawatt
Low Demand,Hydro,iowa,2025,0.197,gigawatt
Low Demand,Hydro,iowa,2030,0.359,gigawatt
Low Demand,Hydro,iowa,2035,0.439,gigawatt
Low Demand,Hydro,iowa,2040,0.458,gigawatt
Low Demand,Hydro,iowa,2045,0.471,gigawatt
Low Demand,Hydro,iowa,2050,0.475,gigawatt
Low Demand,Hydro,kansas,2021,0.006,gigawatt
Low Demand,Hydro,kansas,2025,0.006,gigawatt
Low Demand,Hydro,kansas,2030,0.008,gigawatt
Low Demand,Hydro,kansas,2035,0.017,gigawatt
Low Demand,Hydro,kansas,2040,0.022,gigawatt
Low Demand,Hydro,kansas,2045,0.029,gigawatt
Low Demand,Hydro,kansas,2050,0.029,gigawatt
Low Demand,Hydro,kentucky,2021,1.69,gigawatt
Low Demand,Hydro,kentucky,2025,1.692,gigawatt
Low Demand,Hydro,kentucky,2030,1.703,gigawatt
Low Demand,Hydro,kentucky,2035,1.784,gigawatt
Low Demand,Hydro,kentucky,2040,1.815,gigawatt
Low Demand,Hydro,kentucky,2045,1.818,gigawatt
Low Demand,Hydro,kentucky,2050,1.824,gigawatt
Low Demand,Hydro,louisiana,2021,0.234,gigawatt
Low Demand,Hydro,louisiana,2025,0.234,gigawatt
Low Demand,Hydro,louisiana,2030,0.239,gigawatt
Low Demand,Hydro,louisiana,2035,0.269,gigawatt
Low Demand,Hydro,louisiana,2040,0.282,gigawatt
Low Demand,Hydro,louisiana,2045,0.288,gigawatt
Low Demand,Hydro,louisiana,2050,0.288,gigawatt
Low Demand,Hydro,maine,2021,0.943,gigawatt
Low Demand,Hydro,maine,2025,1.061,gigawatt
Low Demand,Hydro,maine,2030,1.064,gigawatt
Low Demand,Hydro,maine,2035,1.079,gigawatt
Low Demand,Hydro,maine,2040,1.081,gigawatt
Low Demand,Hydro,maine,2045,1.081,gigawatt
Low Demand,Hydro,maine,2050,1.081,gigawatt
Low Demand,Hydro,maryland,2021,0.708,gigawatt
Low Demand,Hydro,maryland,2025,0.709,gigawatt
Low Demand,Hydro,maryland,2030,0.657,gigawatt
Low Demand,Hydro,maryland,2035,0.682,gigawatt
Low Demand,Hydro,maryland,2040,0.686,gigawatt
Low Demand,Hydro,maryland,2045,0.688,gigawatt
Low Demand,Hydro,maryland,2050,0.689,gigawatt
Low Demand,Hydro,massachusetts,2021,1.342,gigawatt
Low Demand,Hydro,massachusetts,2025,1.881,gigawatt
Low Demand,Hydro,massachusetts,2030,1.885,gigawatt
Low Demand,Hydro,massachusetts,2035,1.907,gigawatt
Low Demand,Hydro,massachusetts,2040,1.909,gigawatt
Low Demand,Hydro,massachusetts,2045,1.909,gigawatt
Low Demand,Hydro,massachusetts,2050,1.909,gigawatt
Low Demand,Hydro,michigan,2021,0.062,gigawatt
Low Demand,Hydro,michigan,2025,0.062,gigawatt
Low Demand,Hydro,michigan,2030,0.089,gigawatt
Low Demand,Hydro,michigan,2035,0.098,gigawatt
Low Demand,Hydro,michigan,2040,0.108,gigawatt
Low Demand,Hydro,michigan,2045,0.108,gigawatt
Low Demand,Hydro,michigan,2050,0.109,gigawatt
Low Demand,Hydro,minnesota,2021,0.23,gigawatt
Low Demand,Hydro,minnesota,2025,0.225,gigawatt
Low Demand,Hydro,minnesota,2030,0.24,gigawatt
Low Demand,Hydro,minnesota,2035,0.258,gigawatt
Low Demand,Hydro,minnesota,2040,0.261,gigawatt
Low Demand,Hydro,minnesota,2045,0.263,gigawatt
Low Demand,Hydro,minnesota,2050,0.265,gigawatt
Low Demand,Hydro,mississippi,2030,0.001,gigawatt
Low Demand,Hydro,mississippi,2035,0.032,gigawatt
Low Demand,Hydro,mississippi,2040,0.036,gigawatt
Low Demand,Hydro,mississippi,2045,0.036,gigawatt
Low Demand,Hydro,mississippi,2050,0.036,gigawatt
Low Demand,Hydro,missouri,2021,0.55,gigawatt
Low Demand,Hydro,missouri,2025,0.551,gigawatt
Low Demand,Hydro,missouri,2030,0.559,gigawatt
Low Demand,Hydro,missouri,2035,0.601,gigawatt
Low Demand,Hydro,missouri,2040,0.616,gigawatt
Low Demand,Hydro,missouri,2045,0.633,gigawatt
Low Demand,Hydro,missouri,2050,0.634,gigawatt
Low Demand,Hydro,montana,2021,2.836,gigawatt
Low Demand,Hydro,montana,2025,2.837,gigawatt
Low Demand,Hydro,montana,2030,3.054,gigawatt
Low Demand,Hydro,montana,2035,3.076,gigawatt
Low Demand,Hydro,montana,2040,3.079,gigawatt
Low Demand,Hydro,montana,2045,3.08,gigawatt
Low Demand,Hydro,montana,2050,3.081,gigawatt
Low Demand,Hydro,nebraska,2021,0.192,gigawatt
Low Demand,Hydro,nebraska,2025,0.192,gigawatt
Low Demand,Hydro,nebraska,2030,0.192,gigawatt
Low Demand,Hydro,nebraska,2035,0.192,gigawatt
Low Demand,Hydro,nebraska,2040,0.192,gigawatt
Low Demand,Hydro,nebraska,2045,0.192,gigawatt
Low Demand,Hydro,nebraska,2050,0.192,gigawatt
Low Demand,Hydro,nevada,2021,0.857,gigawatt
Low Demand,Hydro,nevada,2025,0.857,gigawatt
Low Demand,Hydro,nevada,2030,0.858,gigawatt
Low Demand,Hydro,nevada,2035,0.858,gigawatt
Low Demand,Hydro,nevada,2040,0.859,gigawatt
Low Demand,Hydro,nevada,2045,0.859,gigawatt
Low Demand,Hydro,nevada,2050,0.86,gigawatt
Low Demand,Hydro,new hampshire,2021,0.699,gigawatt
Low Demand,Hydro,new hampshire,2025,0.81,gigawatt
Low Demand,Hydro,new hampshire,2030,0.819,gigawatt
Low Demand,Hydro,new hampshire,2035,0.886,gigawatt
Low Demand,Hydro,new hampshire,2040,0.892,gigawatt
Low Demand,Hydro,new hampshire,2045,0.892,gigawatt
Low Demand,Hydro,new hampshire,2050,0.892,gigawatt
Low Demand,Hydro,new jersey,2021,0.005,gigawatt
Low Demand,Hydro,new jersey,2025,0.005,gigawatt
Low Demand,Hydro,new jersey,2030,0.006,gigawatt
Low Demand,Hydro,new jersey,2035,0.01,gigawatt
Low Demand,Hydro,new jersey,2040,0.01,gigawatt
Low Demand,Hydro,new jersey,2045,0.01,gigawatt
Low Demand,Hydro,new jersey,2050,0.01,gigawatt
Low Demand,Hydro,new mexico,2021,0.071,gigawatt
Low Demand,Hydro,new mexico,2025,0.043,gigawatt
Low Demand,Hydro,new mexico,2030,0.043,gigawatt
Low Demand,Hydro,new mexico,2035,0.078,gigawatt
Low Demand,Hydro,new mexico,2040,0.086,gigawatt
Low Demand,Hydro,new mexico,2045,0.089,gigawatt
Low Demand,Hydro,new mexico,2050,0.091,gigawatt
Low Demand,Hydro,new york,2021,6.128,gigawatt
Low Demand,Hydro,new york,2025,7.329,gigawatt
Low Demand,Hydro,new york,2030,7.519,gigawatt
Low Demand,Hydro,new york,2035,7.637,gigawatt
Low Demand,Hydro,new york,2040,7.653,gigawatt
Low Demand,Hydro,new york,2045,7.659,gigawatt
Low Demand,Hydro,new york,2050,7.661,gigawatt
Low Demand,Hydro,north carolina,2021,1.447,gigawatt
Low Demand,Hydro,north carolina,2025,1.448,gigawatt
Low Demand,Hydro,north carolina,2030,1.421,gigawatt
Low Demand,Hydro,north carolina,2035,1.457,gigawatt
Low Demand,Hydro,north carolina,2040,1.474,gigawatt
Low Demand,Hydro,north carolina,2045,1.475,gigawatt
Low Demand,Hydro,north carolina,2050,1.478,gigawatt
Low Demand,Hydro,north dakota,2021,0.544,gigawatt
